episode,clearing_price_last,cap_last,reward_A1,green_frac_A1,penalty_A1,actor_loss_A1,critic_loss_A1,reward_A2,green_frac_A2,penalty_A2,actor_loss_A2,critic_loss_A2,reward_A3,green_frac_A3,penalty_A3,actor_loss_A3,critic_loss_A3,reward_A4,green_frac_A4,penalty_A4,actor_loss_A4,critic_loss_A4,reward_A5,green_frac_A5,penalty_A5,actor_loss_A5,critic_loss_A5,secondary_volume,secondary_avg_price
560,200.0,5.452072437987189,-28.277,0.1838,700.757153,-0.003466,1.120043,-35.5554,0.3182,37.532422,-0.003193,36.854694,-5.4999,0.5034,1904.448128,-0.005921,0.016089,-14.5666,0.7198,148.0,-0.025185,1.914229,-1.2085,0.8601,734.997932,-0.028174,0.021462,0,0.0
561,200.0,5.452072437987189,-27.9134,0.1828,662.498882,0.011801,1.431049,-36.8783,0.337,0.0,-0.039562,18.525395,-4.9936,0.5557,1822.583847,0.002851,0.030088,-14.2468,0.7038,143.622884,-0.016405,0.396027,-2.3398,0.78,908.366307,-0.023176,0.167506,0,0.0
562,200.0,5.452072437987189,-39.6831,0.208,325.679932,-0.022152,1.500075,-33.7565,0.3097,15.750149,-0.011769,6.918194,-5.3381,0.5219,1882.212951,-0.00624,0.027289,-12.5867,0.7186,296.0,-0.037371,0.33794,-1.9117,0.807,833.510961,0.006548,0.016865,0,0.0
563,200.0,5.452072437987189,-24.848,0.1929,812.616909,-0.031786,4.891072,-34.048,0.3349,114.455403,-0.004498,9.006189,-5.1064,0.5585,1865.128363,-0.020615,0.018568,-18.328,0.724,148.0,0.032983,3.154283,-1.2158,0.8596,736.086234,-0.014698,0.066052,0,0.0
564,200.0,5.452072437987189,-34.3808,0.2189,519.245046,0.01033,1.369045,-26.4161,0.3539,115.491731,-0.000886,11.315299,-5.3859,0.5193,1893.639474,-0.005042,0.018902,-16.8072,0.7253,138.883075,-0.046715,1.530341,-1.2101,0.86,735.267777,-0.016846,0.046021,0,0.0
565,200.0,5.452072437987189,-24.4319,0.186,882.774146,-0.012206,4.274408,-33.7296,0.3225,99.110239,-0.073649,4.334336,-5.2864,0.5293,1876.953681,-0.002531,0.008127,-18.895,0.6716,148.0,0.001831,2.116246,-1.4728,0.8342,755.321132,-0.04371,0.00867,0,0.0
566,200.0,5.452072437987189,-27.6077,0.2015,845.407617,-0.007893,1.890282,-34.0223,0.3308,0.0,0.024214,13.698523,-5.3878,0.523,1900.832244,-0.018208,0.007128,-18.8993,0.7087,148.0,-0.025286,1.564986,-1.5994,0.8348,801.661148,-0.027526,0.021064,0,0.0
567,200.0,5.452072437987189,-18.7533,0.1944,1426.265585,-0.040907,1.481125,-33.8235,0.3453,310.877294,-0.046842,2.946153,-6.0299,0.4967,1709.318613,0.003336,0.083735,-27.6618,0.674,0.0,-0.001901,7.642966,-1.6033,0.8345,802.338912,-0.011678,0.022525,2.0925,141.45
568,200.0,5.452072437987189,-34.2862,0.1746,440.563634,0.003015,13.891106,-45.1849,0.3546,0.0,0.025319,22.952445,-5.3113,0.532,1884.715089,-0.000884,0.080185,-7.9334,0.7232,427.24368,-0.009038,24.523986,-1.9544,0.8065,847.088924,0.002717,0.049424,0.039,137.73
569,200.0,5.452072437987189,-42.5073,0.1671,370.063712,-0.003654,18.3695,-31.7821,0.3371,209.376209,-0.070148,1.973571,-5.2158,0.5472,1883.885032,-0.023336,0.075655,-16.2566,0.7197,439.338474,-0.031952,2.20612,-1.4966,0.8347,764.94157,-0.007457,0.008733,0,0.0
570,200.0,5.452072437987189,-32.7391,0.2037,575.99899,-0.038322,1.791734,-22.5302,0.3356,482.039035,0.05509,6.555784,-5.407,0.518,1898.597675,-0.035514,0.008792,-22.5831,0.6736,0.0,-0.023204,1.520902,-1.3616,0.8457,748.553414,-0.019999,0.013889,0,0.0
571,200.0,5.452072437987189,-24.4064,0.2135,833.204772,-0.003929,1.844076,-19.8279,0.3238,683.539736,-0.054988,11.664514,-5.0457,0.5529,1835.493935,-0.02337,0.021249,-29.8367,0.6915,0.0,-0.023959,1.190545,-1.4194,0.8469,772.238155,0.000909,0.019303,0,0.0
572,200.0,5.452072437987189,-27.2728,0.268,611.984398,-0.03248,1.030434,-29.3129,0.3576,137.039621,-0.034875,2.525008,-5.1471,0.5476,1860.345044,-0.012877,0.013343,-19.9116,0.6884,148.0,-0.030639,0.907313,-1.4186,0.8468,771.826135,-0.001803,0.009219,0,0.0
573,200.0,5.452072437987189,-22.1119,0.2103,603.917076,-0.014834,4.705929,-28.5832,0.3439,196.137697,-0.014769,1.70025,-5.8346,0.4849,1979.567365,-0.009702,0.158181,-16.4831,0.7246,130.997296,-0.005567,0.745895,-1.5197,0.8342,771.793929,-0.013465,0.017571,0,0.0
574,200.0,5.452072437987189,-28.4799,0.1767,1020.498592,0.001072,1.918742,-28.6878,0.3186,758.838739,-0.016707,3.135097,-8.4118,0.5857,1296.176277,0.016714,2.282831,-24.9985,0.6921,148.0,-0.018248,7.870888,-1.792,0.8205,829.471391,-0.027872,0.030488,5.319,162.31
575,200.0,5.452072437987189,-25.3413,0.199,1338.445522,-0.06911,2.767654,-26.6581,0.356,443.534651,0.003031,2.018398,-5.9227,0.5082,1795.22119,-0.00885,0.019189,-31.1662,0.7083,148.0,-0.021988,31.397836,-1.3374,0.8525,759.424834,-0.014717,0.007865,1.6162,156.55
576,200.0,5.452072437987189,-31.6745,0.2355,489.221271,0.050526,7.403374,-18.6028,0.352,1109.53253,-0.008402,7.529164,-10.6113,0.515,1605.814137,0.001461,9.508315,-25.3522,0.656,0.0,-0.009451,1.236329,-1.7063,0.8202,798.440916,-0.034442,0.007869,4.6756,177.46
577,200.0,5.452072437987189,-23.8149,0.2804,821.996713,-0.01625,1.051597,-32.3,0.3512,547.66505,-0.064757,1.659116,-6.8209,0.5303,1333.011535,-0.011624,0.362325,-19.3356,0.707,148.0,-0.012243,1.677184,-1.5638,0.833,784.108051,-0.023827,0.010003,6.0685,143.86
578,200.0,5.452072437987189,-34.693,0.1807,568.14297,-0.024296,6.997776,-27.3312,0.3915,84.751614,-0.019691,2.454691,-5.1923,0.5471,1874.037214,0.001858,1.105675,-19.3775,0.7044,148.0,-0.049494,2.625709,-1.6075,0.8341,802.65224,0.008465,0.005909,0,0.0
579,200.0,5.452072437987189,-26.2812,0.2041,641.722507,-0.006902,2.578485,-31.2501,0.3354,496.556354,-0.034344,0.399302,-5.7814,0.5023,1994.592598,-0.010441,0.303958,-22.9477,0.6555,148.0,-0.01376,1.75838,-1.5489,0.834,781.615291,-0.020888,0.005618,1.5661,102.66
580,200.0,5.452072437987189,-31.323,0.2126,424.995043,0.002935,2.925465,-21.6269,0.3446,362.638075,-0.019488,5.214781,-5.1855,0.5489,1874.237335,-0.031078,0.208521,-16.8886,0.717,278.398129,-0.002958,1.913113,-1.5205,0.8479,564.394207,-0.031298,0.198092,0,0.0
581,200.0,5.452072437987189,-23.6781,0.2198,839.797867,0.000133,5.277722,-30.5797,0.3633,141.28729,-0.041046,0.463253,-5.591,0.5068,1939.459369,0.000364,0.021001,-20.4012,0.6909,148.0,-0.01438,0.509871,-1.8705,0.8079,821.495398,-0.031325,0.05483,0,0.0
582,200.0,5.452072437987189,-30.7007,0.207,614.257489,-0.002766,2.571048,-32.9481,0.3142,266.681644,-0.012401,1.956967,-4.9172,0.5699,1679.535651,0.001193,0.073816,-17.5604,0.6823,296.0,0.004377,0.866121,-1.3671,0.8473,754.860871,0.001707,0.009643,1.289,117.11
583,200.0,5.452072437987189,-29.7497,0.1993,662.225327,-0.018763,1.055014,-24.8805,0.3594,264.303465,-0.012768,3.109125,-5.1822,0.5383,1856.348532,-0.006572,0.062396,-21.6299,0.6555,148.0,-0.044059,1.29027,-1.7931,0.8217,833.003154,-0.004098,0.015311,0,0.0
584,200.0,5.452072437987189,-27.1524,0.2403,725.650295,-0.01632,0.463156,-28.5323,0.3336,276.401349,-0.031279,0.877845,-4.7268,0.5895,1789.353603,-0.004592,0.059859,-21.3731,0.674,148.0,-0.005465,1.289724,-1.4468,0.8352,748.974163,-0.003049,0.004259,0,0.0
585,200.0,5.452072437987189,-37.4646,0.1861,453.671183,0.017328,11.571168,-23.2449,0.3472,535.102474,0.022248,2.706488,-5.3426,0.5306,1896.437808,-0.006076,0.050154,-22.8936,0.6732,148.0,-0.05124,3.405017,-1.32,0.8478,739.625068,-0.003002,0.012016,0,0.0
586,200.0,5.452072437987189,-37.858,0.2257,721.984767,0.002202,5.501517,-28.4256,0.3464,466.484939,-0.028709,5.846727,-5.2997,0.555,1696.070767,-0.026565,0.070528,-24.3501,0.7011,296.0,-0.03872,10.504359,-1.214,0.8597,735.776352,-0.024393,0.024918,1.5553,150.87
587,200.0,5.452072437987189,-19.4329,0.1757,1448.546889,-0.002464,5.975746,-37.9534,0.3394,54.383972,-0.022343,15.234018,-5.2468,0.5365,1873.957667,0.003588,0.027651,-25.316,0.7132,148.0,-0.009847,5.235036,-1.4665,0.8347,754.36786,-0.004856,0.004326,0,0.0
588,200.0,5.452072437987189,-28.9182,0.1761,1137.983781,-0.045006,1.414814,-27.935,0.3359,188.997949,-0.01152,3.825473,-4.6249,0.5941,1763.733453,-0.016999,0.135665,-26.9659,0.6559,148.0,-0.004155,3.510392,-1.5573,0.8345,785.966552,-0.002592,0.005311,0,0.0
589,200.0,5.452072437987189,-31.1891,0.2503,402.91614,0.01837,7.791167,-36.5005,0.3303,262.888708,0.004109,5.269575,-5.2154,0.5446,1811.937598,-0.04077,0.044139,-18.8384,0.6371,296.0,-0.011643,6.451061,-1.4318,0.8478,762.259093,-0.00323,0.005319,2.5845,139.69
590,200.0,5.452072437987189,-35.5414,0.2289,325.810523,-0.006445,8.343508,-37.4743,0.3539,316.94533,-0.048772,8.253404,-5.5443,0.513,1933.421113,-0.027845,0.082061,-16.4332,0.7084,296.0,-0.024776,8.751295,-1.5177,0.8335,769.002447,-0.031779,0.007108,3.0378,100.48
591,200.0,5.452072437987189,-20.784,0.2398,999.949128,-0.027745,0.374823,-21.1696,0.4064,442.166431,0.015199,17.13524,-6.4218,0.5168,1758.550899,-0.038076,0.675761,-22.215,0.7084,76.695667,-0.004606,1.191586,-6.4881,0.8474,446.216519,0.00997,1.034542,1.4846,236.71
592,200.0,5.452072437987189,-29.1223,0.2032,730.292408,0.008354,0.72588,-19.1716,0.3584,498.9189,-0.034949,8.011153,-5.2753,0.5436,1895.496103,-0.030288,0.021668,-24.5894,0.6374,0.0,-0.010478,0.17473,-1.6008,0.8216,764.869584,-0.01879,0.004596,0,0.0
593,200.0,5.452072437987189,-25.0853,0.1525,1518.353301,0.004499,5.811192,-24.2618,0.3392,711.334256,-0.062467,4.519721,-5.0453,0.5756,1871.916712,-0.014122,0.118751,-42.3857,0.7412,148.0,-0.044627,115.339611,-1.2248,0.859,737.649507,-0.017923,0.062,0,0.0
594,200.0,5.452072437987189,-34.3602,0.268,360.696759,-0.004989,4.805937,-20.3885,0.3919,654.418321,0.01415,6.115449,-4.7001,0.592,1785.360011,-0.007284,0.130942,-25.5828,0.7322,148.0,0.00687,6.642365,-1.6263,0.8351,812.111591,-0.014184,0.006211,0,0.0
595,200.0,5.452072437987189,-35.8627,0.2042,586.457585,-0.007185,7.697693,-12.5706,0.3737,1211.90786,-0.040439,14.521426,-5.0729,0.5548,1847.22645,-0.043598,0.012434,-31.2227,0.6954,0.0,-0.010823,6.98065,-1.9029,0.8077,832.22855,-0.011507,0.029997,0,0.0
596,200.0,5.452072437987189,-32.0597,0.2634,431.908294,-0.033134,1.608017,-21.9868,0.3609,614.212074,-0.009128,4.146485,-4.5583,0.6075,1763.369695,-0.039691,0.045699,-24.7283,0.7068,148.0,-0.020513,0.765596,-1.4329,0.8472,777.787195,-0.025111,0.008758,0,0.0
597,200.0,5.452072437987189,-21.4926,0.1603,1202.594141,-0.006347,4.409798,-33.8062,0.382,38.782321,0.000796,19.997632,-5.0056,0.5532,1821.748839,0.007659,0.037879,-22.7845,0.6914,148.0,0.003252,5.079643,-1.5583,0.8332,782.602819,-0.006095,0.004972,0,0.0
598,200.0,5.452072437987189,-43.5555,0.186,750.388158,-0.005651,15.773233,-22.3411,0.3391,696.727249,-0.013398,17.266674,-4.9443,0.5726,1833.864725,-0.00661,0.027861,-27.4747,0.6733,148.0,-0.014467,3.493478,-1.2093,0.86,735.133156,-0.041689,0.021754,0,0.0
599,200.0,5.452072437987189,-40.6917,0.191,459.099104,-0.004239,6.793329,-15.1496,0.3699,1204.816808,-0.021236,9.163125,-5.4991,0.511,1915.990099,-0.001568,0.072816,-29.401,0.6908,148.0,-0.029342,4.987896,-1.618,0.8346,807.793935,-0.0235,0.005322,0,0.0
600,200.0,5.452072437987189,-37.2642,0.2046,431.842852,-0.04606,1.378557,-26.2581,0.3423,416.510312,0.003451,2.339833,-6.0277,0.4686,2021.246033,-0.017147,0.162518,-19.8705,0.708,296.0,-0.003399,5.808228,-1.8082,0.8218,838.593204,-0.040716,0.016244,0,0.0
601,200.0,5.452072437987189,-22.8726,0.176,1156.202706,-0.027338,6.553918,-17.6265,0.3249,789.874739,-0.041366,1.878429,-5.1342,0.55,1859.374915,-0.005009,0.093007,-32.694,0.7078,0.0,-0.016287,0.637464,-1.7836,0.8212,828.442774,-0.06067,0.010015,0,0.0
602,200.0,5.452072437987189,-37.0168,0.1601,311.490558,-0.038114,2.831556,-16.2336,0.3461,1071.62399,0.005495,4.928771,-5.3761,0.5227,1894.179578,0.002629,0.048372,-22.7897,0.7055,189.457949,-0.022923,0.891269,-1.9019,0.8212,647.560245,-0.008024,0.078306,0,0.0
603,200.0,5.452072437987189,-39.8941,0.1776,509.283625,-0.001716,2.919951,-10.7906,0.3456,1747.658724,0.000833,9.800982,-4.881,0.5709,1810.435104,-0.010811,0.083268,-33.6769,0.7087,0.0,-0.048268,4.492548,-1.2257,0.8589,737.636965,-0.01153,0.030768,0,0.0
604,200.0,5.452072437987189,-45.0759,0.219,275.539613,-0.023914,14.9401,-20.338,0.3483,976.072884,-0.045612,2.412669,-4.9564,0.571,1834.971587,-0.028896,0.01622,-24.9146,0.7257,296.0,0.001814,1.575195,-1.2079,0.8601,734.916905,-0.012842,0.028747,0,0.0
605,200.0,5.452072437987189,-42.4084,0.2366,268.472083,-0.024822,4.598495,-8.5215,0.3522,2081.367929,-0.007334,11.353009,-5.3615,0.53,1901.319209,-0.02698,0.07279,-34.3574,0.7258,0.0,-0.027567,4.105233,-1.4777,0.8348,758.719071,0.004929,0.009779,0,0.0
606,200.0,5.452072437987189,-38.9818,0.2162,351.195322,-0.055217,2.044547,-13.3021,0.369,1418.975404,-0.015557,5.371768,-5.6699,0.5069,1965.524578,-0.002868,0.128112,-31.6732,0.7216,49.161872,-0.04895,3.791002,-1.7432,0.8222,816.799747,-0.018897,0.02314,0,0.0
607,200.0,5.452072437987189,-48.2879,0.1618,163.268018,-0.022519,30.709183,-26.9914,0.3312,1047.26739,0.02551,10.505353,-5.4963,0.526,1939.382918,-0.017404,0.014914,-24.7506,0.674,418.597944,-0.013116,2.64419,-1.7767,0.8217,827.350478,-0.041714,0.019065,0,0.0
608,200.0,5.452072437987189,-36.9186,0.1637,809.888922,-0.00938,7.068468,-11.243,0.3834,1683.59259,-0.027916,4.003934,-5.5224,0.5053,1913.984686,-0.003968,0.012245,-39.9382,0.7221,0.0,-0.00069,10.466347,-1.3674,0.8472,754.826706,-0.026656,0.01242,0,0.0
609,200.0,5.452072437987189,-37.3102,0.205,942.986768,-0.037137,7.221204,-9.4391,0.3352,1797.513139,-0.03482,6.047977,-5.3112,0.5307,1885.995946,-0.021815,0.058757,-51.7645,0.7257,0.0,-0.021731,120.651279,-1.7028,0.8214,800.503431,-0.060076,0.006639,0,0.0
610,200.0,5.452072437987189,-32.0154,0.1805,555.705754,-0.024373,2.176032,-8.8418,0.3654,2206.024343,0.021853,8.102739,-5.7104,0.4882,1948.658464,-0.00473,0.017648,-45.5945,0.6911,0.0,-0.020214,18.57265,-1.5127,0.833,765.86722,0.01225,0.004877,0,0.0
611,200.0,5.452072437987189,-53.188,0.168,54.555972,0.014776,167.47834,-16.5867,0.3404,1984.509694,-0.055197,2.263618,-4.7968,0.5761,1790.981575,-0.001558,0.127202,-41.6018,0.6535,73.074589,-0.033064,19.649419,-1.9928,0.8081,865.203765,-0.00266,0.023402,0,0.0
612,200.0,5.452072437987189,-30.2772,0.1851,1548.038873,0.004056,16.923167,-8.4773,0.3102,2371.049326,-0.036775,3.228512,-5.2231,0.5341,1862.377457,-0.001954,0.008375,-68.6864,0.7252,0.0,0.015397,247.001884,-1.4119,0.8475,771.232482,-0.027588,0.026961,0,0.0
613,200.0,5.452072437987189,-27.4201,0.1585,1174.657559,-0.035064,5.084828,-11.0181,0.3607,2022.312153,-0.034478,3.903472,-5.3357,0.5357,1860.829321,-0.015778,0.014109,-50.2658,0.7076,0.0,0.003692,28.188508,-1.4215,0.8479,775.715262,-0.003405,0.015386,0,0.0
614,200.0,5.452072437987189,-42.5331,0.2082,541.822027,-0.043797,4.652658,-14.2419,0.3799,1537.434413,-0.013025,1.128209,-5.1209,0.5549,1862.959725,-0.007804,0.011544,-35.9772,0.6908,148.0,-0.004706,19.070973,-1.4123,0.8474,771.266474,-0.040452,0.012773,0,0.0
615,200.0,5.452072437987189,-43.3759,0.2055,195.605633,-0.028826,3.331005,-12.1963,0.386,1998.911999,-0.055958,0.962271,-5.8448,0.4894,1994.751434,-0.029634,0.136264,-36.6901,0.7088,148.0,-0.003926,20.10939,-1.3482,0.8467,746.661377,0.006079,0.005679,0,0.0
616,200.0,5.452072437987189,-34.3141,0.1784,656.00585,-0.009905,2.175905,-9.6729,0.3595,1774.57192,-0.020718,0.39529,-5.572,0.5149,1945.721683,0.004893,0.009848,-37.6035,0.7415,0.0,-0.005543,24.569789,-1.6204,0.821,770.177052,-0.029515,0.032522,0,0.0
617,200.0,5.452072437987189,-39.9742,0.187,625.067208,-0.056113,1.838007,-10.2647,0.3771,1880.761726,-0.10735,0.302064,-5.0485,0.5744,1870.727927,-0.027374,0.110169,-44.0626,0.7083,0.0,-0.012269,14.882737,-1.5598,0.8319,779.613252,-0.028223,0.009784,0,0.0
618,200.0,5.452072437987189,-30.7108,0.1763,635.692985,-0.006308,4.567858,-16.3653,0.3832,1010.638938,-0.008566,4.923128,-5.1492,0.5566,1874.709254,-0.011468,0.050502,-28.5291,0.7076,0.0,0.01183,41.691535,-1.8185,0.8222,843.47606,0.004488,0.012274,0,0.0
619,200.0,5.452072437987189,-33.7186,0.1634,832.556312,0.000453,2.980736,-14.2994,0.347,1066.258034,0.013792,1.809374,-5.4269,0.5331,1778.816718,-0.019264,0.025862,-28.2663,0.7032,0.0,-0.009675,37.881576,-1.742,0.8208,812.492744,-0.016748,0.004052,1.1354,155.5
620,200.0,5.452072437987189,-39.4228,0.1701,567.375721,-0.033616,0.693099,-10.2715,0.3196,1814.420471,-0.031206,0.555669,-5.6022,0.5144,1954.795454,-0.003132,0.03373,-34.1248,0.7086,0.0,0.001976,12.086548,-1.8023,0.8197,830.628426,-0.005581,0.005671,0,0.0
621,200.0,5.452072437987189,-34.638,0.1634,616.057366,-0.014905,1.454393,-21.7413,0.3678,533.800422,0.007154,8.268657,-5.5378,0.5077,1922.771127,-0.05266,0.019547,-23.0085,0.6913,148.0,-0.005698,28.727674,-1.4145,0.8472,771.410026,-0.012486,0.042312,0,0.0
622,200.0,5.452072437987189,-31.3999,0.1566,715.81444,-0.022851,2.532932,-24.5801,0.3584,436.562863,-0.0181,10.765038,-4.7723,0.5758,1781.580352,-0.033394,0.082243,-22.8055,0.7251,148.0,-0.000826,19.855298,-1.5835,0.8348,796.05673,-0.00942,0.006457,0,0.0
623,200.0,5.452072437987189,-16.1506,0.1684,1582.365383,-0.010041,3.195141,-37.7861,0.3987,41.354011,-0.008072,49.705673,-5.1943,0.5572,1890.391402,-0.030742,0.017656,-21.7971,0.741,0.0,-0.003284,28.650007,-1.6424,0.8339,814.278236,0.008936,0.009131,0,0.0
624,200.0,5.452072437987189,-37.5209,0.1798,524.846854,-0.021064,2.993897,-18.7882,0.3186,955.73362,-0.023102,4.586151,-5.4225,0.5156,1897.039058,0.005382,0.023879,-27.4297,0.7258,148.0,-0.031425,2.484781,-1.648,0.8211,780.021685,-0.014161,0.021131,0,0.0
625,200.0,5.452072437987189,-33.6219,0.15,711.58352,-0.005493,0.342456,-22.345,0.3553,389.479927,-0.030023,6.478249,-4.7285,0.5981,1803.787492,-0.026697,0.060455,-21.2071,0.7081,148.0,0.012441,8.010303,-1.2088,0.8601,735.003767,-0.016035,0.022186,0,0.0
626,200.0,5.452072437987189,-29.6591,0.1558,1031.079302,-0.008904,2.452744,-26.6897,0.3433,292.792361,-0.029272,14.562272,-4.899,0.5778,1826.629163,-0.016741,0.016863,-24.1322,0.7251,148.0,-0.037245,2.628874,-1.3989,0.8472,765.768214,-0.01723,0.015417,0,0.0
627,200.0,5.452072437987189,-27.927,0.1654,866.759921,-0.018536,1.225875,-18.0808,0.3966,642.983465,-0.048832,6.237893,-5.4487,0.5153,1905.288579,0.001101,0.081722,-27.2863,0.6735,0.0,-0.060575,3.443536,-1.4021,0.8459,763.388463,-0.023112,0.009385,0,0.0
628,200.0,5.452072437987189,-20.0697,0.1701,1542.150126,-0.034304,4.965288,-36.2505,0.3562,0.0,-0.028449,27.530092,-4.745,0.5927,1800.487964,-0.006179,0.037645,-25.8048,0.7091,126.959213,0.020082,6.271606,-1.7803,0.8197,822.945039,-0.026144,0.020968,0,0.0
629,200.0,5.452072437987189,-22.3883,0.1529,1180.804454,-0.013533,4.13413,-20.9118,0.348,979.436452,-0.017389,9.686543,-5.6733,0.4942,1945.014504,0.002858,0.099302,-35.9883,0.7295,0.0,0.006868,9.095019,-1.2156,0.8595,735.898035,-0.0005,0.018318,0,0.0
630,200.0,5.452072437987189,-27.822,0.1505,776.216021,-0.000371,4.347099,-23.1801,0.3445,369.261636,-0.027335,5.166562,-5.1204,0.5576,1866.644046,-0.021201,0.015619,-20.3773,0.7257,0.0,-0.015049,9.119098,-1.7788,0.8216,827.743896,-0.035885,0.013538,0,0.0
631,200.0,5.452072437987189,-31.7931,0.1552,620.971508,0.01656,23.172373,-31.7947,0.3332,284.752163,0.002586,8.266598,-5.1071,0.5555,1858.996409,-0.005497,0.016742,-17.3357,0.725,148.0,-9.7e-05,11.879696,-1.815,0.8212,839.424137,-0.033325,0.013763,0,0.0
632,200.0,5.452072437987189,-27.4143,0.1699,784.949952,-0.013879,2.603776,-30.2981,0.3503,371.460792,-0.006373,5.888129,-5.0674,0.5576,1849.308217,-0.024106,0.011561,-22.5304,0.691,148.0,-0.02637,0.294811,-1.4251,0.8464,772.783826,0.026119,0.017254,0,0.0
633,200.0,5.452072437987189,-38.4663,0.1546,549.268793,-0.016644,5.866393,-20.8675,0.335,602.694691,-0.002335,2.662469,-4.8803,0.5774,1819.865465,-0.003088,0.022798,-22.6776,0.7083,148.0,-0.023439,1.435295,-1.6444,0.8289,801.043082,-0.020081,0.004387,0,0.0
634,200.0,5.452072437987189,-35.6399,0.1518,707.26552,-0.014214,2.970522,-15.842,0.3333,904.514702,-0.008627,3.15662,-4.8449,0.5702,1796.542363,-0.024428,0.016391,-25.4514,0.7198,0.0,-0.038119,0.236492,-2.0389,0.8013,862.466,0.006864,0.043063,0,0.0
635,200.0,5.452072437987189,-22.665,0.1598,1199.194207,-0.002211,3.253763,-28.0716,0.361,661.944495,-0.022289,2.559786,-4.9933,0.5782,1858.649783,0.019614,0.018401,-28.2395,0.7416,0.0,-0.036522,6.275501,-1.2227,0.859,736.956877,-0.021856,0.036598,0,0.0
636,200.0,5.452072437987189,-38.8363,0.1774,434.431507,-0.02531,5.402416,-24.5383,0.3401,429.448205,-0.040763,6.407924,-5.5321,0.5141,1931.049674,-0.02072,0.106051,-21.2008,0.7086,148.0,-0.047449,1.166367,-1.3925,0.8445,756.181018,-0.032306,0.015632,0,0.0
637,200.0,5.452072437987189,-24.8909,0.16,851.673176,-0.026189,2.970514,-33.4713,0.3752,34.708872,0.020997,10.678809,-5.8257,0.4937,1994.448542,-0.005024,0.117512,-18.116,0.7243,148.0,-0.053445,4.098366,-1.745,0.8195,810.076013,0.020574,0.015955,0,0.0
638,200.0,5.452072437987189,-35.0731,0.1556,564.771284,-0.005192,2.994677,-32.8327,0.3541,0.0,-0.003481,20.641611,-5.5729,0.4944,1911.801482,-0.031101,0.023429,-16.9417,0.6542,205.619233,-0.004267,4.036906,-1.5791,0.8316,785.474343,-0.018542,0.010806,0,0.0
639,200.0,5.452072437987189,-33.0089,0.1545,674.561391,-0.000616,1.101688,-30.7864,0.3836,78.419076,-0.000692,4.128104,-5.2293,0.5558,1899.808578,0.004964,0.119805,-16.9284,0.7212,296.0,-0.006661,1.050139,-1.3785,0.8466,756.976077,-0.01573,0.008632,0,0.0
640,200.0,5.452072437987189,-29.3546,0.1617,756.869944,-0.012935,1.507965,-26.2687,0.4108,140.02067,-0.040713,0.980089,-5.0655,0.5578,1848.742849,-0.007399,0.150073,-20.5868,0.6495,128.139565,-0.041274,1.889129,-1.5963,0.8313,791.159463,0.002405,0.015552,0,0.0
641,200.0,5.452072437987189,-16.1861,0.1518,1664.742479,-0.008806,2.233092,-34.3053,0.362,178.017275,-0.064954,5.518814,-5.1586,0.5518,1870.06434,-0.016999,0.040657,-25.4241,0.7419,0.0,-0.063947,0.979414,-1.6181,0.8331,803.642757,-0.021973,0.00486,0,0.0
642,200.0,5.452072437987189,-32.9174,0.1946,635.196344,-0.028311,0.45675,-19.828,0.3647,598.796254,-0.017615,1.370018,-5.127,0.552,1859.703429,0.006136,0.010385,-23.0107,0.7037,0.0,-0.018481,1.316814,-1.5929,0.8341,797.465204,-0.003851,0.005232,0,0.0
643,200.0,5.452072437987189,-23.6765,0.1562,965.892377,0.004685,4.56296,-30.3441,0.3429,205.185599,-0.031203,0.844519,-5.1586,0.5558,1876.759856,-0.009132,0.025469,-19.3517,0.7207,0.0,-0.039177,2.981071,-1.2467,0.8571,740.039406,-0.034221,0.018649,0,0.0
644,200.0,5.452072437987189,-30.2169,0.167,620.641249,-0.000924,4.215804,-31.2706,0.3007,195.405333,-0.007908,3.029459,-5.1229,0.5368,1833.011933,0.003916,0.034631,-19.036,0.6995,148.0,-0.02206,0.490035,-1.2886,0.8535,744.736689,0.022799,0.010047,0,0.0
645,200.0,5.452072437987189,-37.3293,0.1519,582.047769,-0.005203,1.793215,-16.1065,0.3573,939.347513,0.002279,7.411796,-5.3353,0.5295,1891.61985,-0.007759,0.022982,-25.6599,0.7135,0.0,-0.003182,3.166723,-1.4741,0.8429,780.393267,-0.006202,0.009406,0,0.0
646,200.0,5.452072437987189,-43.0354,0.151,298.464413,-0.012775,18.453709,-18.1101,0.3675,1109.541282,-0.049055,7.949154,-5.2971,0.5364,1890.0052,-0.015509,0.008791,-30.0534,0.6821,79.991588,0.007163,30.695064,-1.409,0.8467,767.954424,-0.016138,0.010967,0,0.0
647,200.0,5.452072437987189,-27.0023,0.1551,811.6779,-0.027015,2.458129,-25.5313,0.3258,496.93866,-0.030976,0.624699,-4.6097,0.5977,1763.878068,-0.004964,0.129248,-22.9001,0.7238,21.088622,-0.026322,1.236149,-1.5704,0.8346,790.936124,-0.018426,0.011183,0,0.0
